split,mechanism,alpha,method,replicate,squared_error
reporting,edit,0.45,unweighted,8,0.00037082639437081757
reporting,edit,0.45,unweighted,9,0.0006484734445936407
reporting,edit,0.45,unweighted,10,0.0009959839520548676
reporting,edit,0.45,unweighted,11,0.0006377666182275409
reporting,edit,0.45,unweighted,12,0.00031307998642904865
reporting,edit,0.45,unweighted,13,0.0007992522061064694
reporting,edit,0.45,unweighted,14,0.0008962258275194432
reporting,edit,0.45,unweighted,15,0.0005663422239223686
reporting,edit,0.45,unweighted,16,0.00032681954334979734
reporting,edit,0.45,unweighted,17,0.0003669939881412185
reporting,edit,0.45,unweighted,18,0.00031703968200031416
reporting,edit,0.45,unweighted,19,0.0006906337425427308
reporting,edit,0.45,unweighted,20,0.0005560296320860289
reporting,edit,0.45,unweighted,21,0.0004546136307292661
reporting,edit,0.45,unweighted,22,0.000824435981809401
reporting,edit,0.45,unweighted,23,0.0007012482465584605
reporting,edit,0.45,unweighted,24,0.0007347185189559733
reporting,edit,0.45,unweighted,25,0.00043175840798276386
reporting,edit,0.45,unweighted,26,0.0005020387906457388
reporting,edit,0.45,unweighted,27,0.0006066350823265764
reporting,edit,0.45,unweighted,28,0.0008217476164532763
reporting,edit,0.45,unweighted,29,0.000724576960241502
reporting,edit,0.45,unweighted,30,0.00044177781496464435
reporting,edit,0.45,unweighted,31,0.000656139952317958
reporting,edit,0.45,unweighted,32,0.00042675386749290757
reporting,edit,0.45,unweighted,33,0.0006210292876437564
reporting,edit,0.45,unweighted,34,0.00042710977647278294
reporting,edit,0.45,unweighted,35,0.0004832597032030728
reporting,edit,0.45,unweighted,36,0.0005436586677149231
reporting,edit,0.45,unweighted,37,0.0005594599627285817
reporting,edit,0.45,unweighted,38,0.0005288494247343645
reporting,edit,0.45,unweighted,39,0.0004264581405220222
reporting,edit,0.45,unweighted,40,0.0004345134566801031
reporting,edit,0.45,unweighted,41,0.000372715120994242
reporting,edit,0.45,unweighted,42,0.0004227276598811579
reporting,edit,0.45,unweighted,43,0.0004330576477778753
reporting,edit,0.45,unweighted,44,0.0005103173179956174
reporting,edit,0.45,unweighted,45,0.000771814581980044
reporting,edit,0.45,unweighted,46,0.00077054469687953
reporting,edit,0.45,unweighted,47,0.0007230139494560214
reporting,edit,0.45,unweighted,48,0.0005494881348162466
reporting,edit,0.45,unweighted,49,0.00045268464934701243
reporting,edit,0.45,unweighted,50,0.0004701162835708478
reporting,edit,0.45,unweighted,51,0.0005816104324903415
reporting,edit,0.45,unweighted,52,0.0004068850188857281
reporting,edit,0.45,unweighted,53,0.000828009944914975
reporting,edit,0.45,unweighted,54,0.0005567014802825418
reporting,edit,0.45,unweighted,55,0.0005493640402098494
reporting,edit,0.45,unweighted,56,0.000508052702809971
reporting,edit,0.45,unweighted,57,0.0005942111830850661
reporting,edit,0.45,unweighted,58,0.0004896730792941497
reporting,edit,0.45,unweighted,59,0.00045755177693325
reporting,edit,0.45,unweighted,60,0.0004088202478039083
reporting,edit,0.45,unweighted,61,0.0005524047211734823
reporting,edit,0.45,unweighted,62,0.0005591916991141287
reporting,edit,0.45,unweighted,63,0.00037571392823132835
reporting,edit,0.45,unweighted,64,0.0006711462215034628
reporting,edit,0.45,unweighted,65,0.0006161744815435825
reporting,edit,0.45,unweighted,66,0.0008766695345715173
reporting,edit,0.45,unweighted,67,0.00043957290687602615
reporting,edit,0.45,unweighted,68,0.0007431084715946797
reporting,edit,0.45,unweighted,69,0.0006853924915108979
reporting,edit,0.45,unweighted,70,0.0006322571054617702
reporting,edit,0.45,unweighted,71,0.0010298251391703131
reporting,edit,0.45,unweighted,72,0.000366212392585137
reporting,edit,0.45,unweighted,73,0.0008402765558618702
reporting,edit,0.45,unweighted,74,0.00046914554154734583
reporting,edit,0.45,unweighted,75,0.0008886605050261154
reporting,edit,0.45,unweighted,76,0.00048408656586826186
reporting,edit,0.45,unweighted,77,0.000570841518831207
reporting,edit,0.45,unweighted,78,0.0005122873919247493
reporting,edit,0.45,unweighted,79,0.00034189976623528627
reporting,edit,0.45,unweighted,80,0.0006910762295536266
reporting,edit,0.45,unweighted,81,0.0007217883081876396
reporting,edit,0.45,unweighted,82,0.00045121827053152923
reporting,edit,0.45,unweighted,83,0.0004409798270031051
reporting,edit,0.45,unweighted,84,0.00046842299745525513
reporting,edit,0.45,unweighted,85,0.000515111871097958
reporting,edit,0.45,unweighted,86,0.00041293419790921744
reporting,edit,0.45,unweighted,87,0.0005273125408264082
reporting,edit,0.45,unweighted,88,0.0009113807477831328
reporting,edit,0.45,unweighted,89,0.0011769408306978447
reporting,edit,0.45,unweighted,90,0.0005448184786051519
reporting,edit,0.45,unweighted,91,0.0005593718719457555
reporting,edit,0.45,unweighted,92,0.0006316403977767926
reporting,edit,0.45,unweighted,93,0.0005667524135588562
reporting,edit,0.45,unweighted,94,0.0006308375905300827
reporting,edit,0.45,unweighted,95,0.000468397222239055
reporting,edit,0.45,unweighted,96,0.0006566808874588939
reporting,edit,0.45,unweighted,97,0.0007627546910196148
reporting,edit,0.45,unweighted,98,0.0010402835527032169
reporting,edit,0.45,unweighted,99,0.0005614985091492524
reporting,edit,0.45,unweighted,100,0.0004755590499673735
reporting,edit,0.45,unweighted,101,0.0005442336114101004
reporting,edit,0.45,unweighted,102,0.0005354329519132398
reporting,edit,0.45,unweighted,103,0.0006186921093681774
reporting,edit,0.45,unweighted,104,0.0004735468429091401
reporting,edit,0.45,unweighted,105,0.00048198396432347704
reporting,edit,0.45,unweighted,106,0.0008262340246285712
reporting,edit,0.45,unweighted,107,0.00036616307396163594
reporting,edit,0.45,unweighted,108,0.0006234372587138712
reporting,edit,0.45,unweighted,109,0.0006124694912498221
reporting,edit,0.45,unweighted,110,0.00039183918507518017
reporting,edit,0.45,unweighted,111,0.0005411564635068701
reporting,edit,0.45,unweighted,112,0.0007839249797859391
reporting,edit,0.45,unweighted,113,0.0004176298161176705
reporting,edit,0.45,unweighted,114,0.0007087063508260461
reporting,edit,0.45,unweighted,115,0.00048785946726026064
reporting,edit,0.45,unweighted,116,0.0005048228647488552
reporting,edit,0.45,unweighted,117,0.0004986364238332803
reporting,edit,0.45,unweighted,118,0.0006342602325516856
reporting,edit,0.45,unweighted,119,0.0006554113437588598
reporting,edit,0.45,unweighted,120,0.0006694453696435626
reporting,edit,0.45,unweighted,121,0.0008880039995592935
reporting,edit,0.45,unweighted,122,0.0004488505029987856
reporting,edit,0.45,unweighted,123,0.00047506008865248446
reporting,edit,0.45,unweighted,124,0.0004644319167625959
reporting,edit,0.45,unweighted,125,0.0009052669067773284
reporting,edit,0.45,unweighted,126,0.00048268048778382644
reporting,edit,0.45,unweighted,127,0.0006274155926743455
reporting,edit,0.45,unweighted,128,0.0007949355928896472
reporting,edit,0.45,unweighted,129,0.0005554172343132063
reporting,edit,0.45,unweighted,130,0.0007155810301730584
reporting,edit,0.45,unweighted,131,0.0006849194767848767
reporting,edit,0.45,unweighted,132,0.000655732397563006
reporting,edit,0.45,unweighted,133,0.0007216815497861967
reporting,edit,0.45,unweighted,134,0.0009399150295650986
reporting,edit,0.45,unweighted,135,0.000519126139168222
reporting,edit,0.45,unweighted,136,0.0005909359334311075
reporting,edit,0.45,unweighted,137,0.0006690041095731842
reporting,edit,0.45,unweighted,138,0.0006248784862335904
reporting,edit,0.45,unweighted,139,0.0005914245302914858
reporting,edit,0.45,unweighted,140,0.0003943807489728865
reporting,edit,0.45,unweighted,141,0.0005284945388230908
reporting,edit,0.45,unweighted,142,0.0007804702323018454
reporting,edit,0.45,unweighted,143,0.00037613762626969487
reporting,edit,0.45,unweighted,144,0.0006098959710391168
reporting,edit,0.45,unweighted,145,0.0006395986728222024
reporting,edit,0.45,unweighted,146,0.0005498319553667906
reporting,edit,0.45,unweighted,147,0.0007034515220255139
reporting,edit,0.45,unweighted,148,0.0005713542914744922
reporting,edit,0.45,unweighted,149,0.0006415397505869364
reporting,edit,0.45,unweighted,150,0.00039177619723583697
reporting,edit,0.45,unweighted,151,0.00040425724714405293
reporting,edit,0.45,unweighted,152,0.00042672463368231654
reporting,edit,0.45,unweighted,153,0.0007646446784557942
reporting,edit,0.45,unweighted,154,0.0006331426462361971
reporting,edit,0.45,unweighted,155,0.0006247245761787533
reporting,edit,0.45,unweighted,156,0.0003587670782668785
reporting,edit,0.45,unweighted,157,0.0006017495738046084
reporting,edit,0.45,unweighted,158,0.00032724656459018646
reporting,edit,0.45,unweighted,159,0.0004933453128530469
reporting,edit,0.45,unweighted,160,0.0008928446125203485
reporting,edit,0.45,unweighted,161,0.0005347322713808965
reporting,edit,0.45,unweighted,162,0.0007306830786744747
reporting,edit,0.45,unweighted,163,0.0007683611041194669
reporting,edit,0.45,unweighted,164,0.0008681003654486296
reporting,edit,0.45,unweighted,165,0.0006160270905590966
reporting,edit,0.45,unweighted,166,0.0004884830046510439
reporting,edit,0.45,unweighted,167,0.0005825787238367469
reporting,edit,0.45,unweighted,168,0.0007001392453700505
reporting,edit,0.45,unweighted,169,0.0004924352791614464
reporting,edit,0.45,unweighted,170,0.0004828510141159604
reporting,edit,0.45,unweighted,171,0.000597410285178482
reporting,edit,0.45,unweighted,172,0.0005943217008562056
reporting,edit,0.45,unweighted,173,0.000582141163952866
reporting,edit,0.45,unweighted,174,0.0005380944890445911
reporting,edit,0.45,unweighted,175,0.0003471428419265987
reporting,edit,0.45,unweighted,176,0.0005435837406158398
reporting,edit,0.45,unweighted,177,0.00046623041631153883
reporting,edit,0.45,unweighted,178,0.0004068241651604609
reporting,edit,0.45,unweighted,179,0.0004906741459945307
reporting,edit,0.45,unweighted,180,0.0006939898400929474
reporting,edit,0.45,unweighted,181,0.0005307484385479195
reporting,edit,0.45,unweighted,182,0.0008051401508995539
reporting,edit,0.45,unweighted,183,0.0005630544171323758
reporting,edit,0.45,unweighted,184,0.0003400836405888187
reporting,edit,0.45,unweighted,185,0.0005239145956148603
reporting,edit,0.45,unweighted,186,0.0005029101694305352
reporting,edit,0.45,unweighted,187,0.00048397660286876067
reporting,edit,0.45,unweighted,188,0.0007247329051014014
reporting,edit,0.45,unweighted,189,0.0006965774992684281
reporting,edit,0.45,unweighted,190,0.0002942366865831651
reporting,edit,0.45,unweighted,191,0.0005461478248768052
reporting,edit,0.45,unweighted,192,0.0007629011416335997
reporting,edit,0.45,unweighted,193,0.00046007585992748675
reporting,edit,0.45,unweighted,194,0.00047482567702735855
reporting,edit,0.45,unweighted,195,0.0007910725604492966
reporting,edit,0.45,unweighted,196,0.00046948944593389226
reporting,edit,0.45,unweighted,197,0.0007587261416927785
reporting,edit,0.45,unweighted,198,0.0008527459394422508
reporting,edit,0.45,unweighted,199,0.0005249245546078848
reporting,edit,0.45,unweighted,200,0.0008817465348189071
reporting,edit,0.45,unweighted,201,0.0006876479365692093
reporting,edit,0.45,unweighted,202,0.000763497131801706
reporting,edit,0.45,unweighted,203,0.0004449028191248557
reporting,edit,0.45,unweighted,204,0.0007124049077115034
reporting,edit,0.45,unweighted,205,0.0010227105574106357
reporting,edit,0.45,unweighted,206,0.0006623844841026384
reporting,edit,0.45,unweighted,207,0.0005587789057404299
reporting,edit,0.45,unweighted,208,0.0008198344101547597
reporting,edit,0.45,unweighted,209,0.0005512391358328192
reporting,edit,0.45,unweighted,210,0.00042377514561021696
reporting,edit,0.45,unweighted,211,0.0005029573745782309
reporting,edit,0.45,unweighted,212,0.0003515149960574117
reporting,edit,0.45,unweighted,213,0.0006392332113753772
reporting,edit,0.45,unweighted,214,0.0004255575224851619
reporting,edit,0.45,unweighted,215,0.0006460021523484755
reporting,edit,0.45,unweighted,216,0.000679232960125837
reporting,edit,0.45,unweighted,217,0.0006061111536189191
reporting,edit,0.45,unweighted,218,0.0004868978775184338
reporting,edit,0.45,unweighted,219,0.0005106561976502017
reporting,edit,0.45,unweighted,220,0.0004180005910613691
reporting,edit,0.45,unweighted,221,0.0007033697449996398
reporting,edit,0.45,unweighted,222,0.0005660182539554822
reporting,edit,0.45,unweighted,223,0.0006910443195994416
reporting,edit,0.45,unweighted,224,0.0006365986946947227
reporting,edit,0.45,unweighted,225,0.0004867809868248792
reporting,edit,0.45,unweighted,226,0.0005023402602734911
reporting,edit,0.45,unweighted,227,0.0006119707004346381
reporting,edit,0.45,unweighted,228,0.0005990805550120937
reporting,edit,0.45,unweighted,229,0.000632720795782111
reporting,edit,0.45,unweighted,230,0.000481993976292464
reporting,edit,0.45,unweighted,231,0.00038830329162447283
reporting,edit,0.45,unweighted,232,0.000544522547834987
reporting,edit,0.45,unweighted,233,0.0004675409556764887
reporting,edit,0.45,unweighted,234,0.00047216623163014474
reporting,edit,0.45,unweighted,235,0.0006303410330973196
reporting,edit,0.45,unweighted,236,0.0006324319093343233
reporting,edit,0.45,unweighted,237,0.0004040310929926882
reporting,edit,0.45,unweighted,238,0.0005967070451778373
reporting,edit,0.45,unweighted,239,0.0005557018280861852
reporting,edit,0.45,unweighted,240,0.00033181975538751915
reporting,edit,0.45,unweighted,241,0.0004735559391153654
reporting,edit,0.45,unweighted,242,0.0006303044322765457
reporting,edit,0.45,unweighted,243,0.0004691967699234122
reporting,edit,0.45,unweighted,244,0.0005355784635804957
reporting,edit,0.45,unweighted,245,0.000580194826635347
reporting,edit,0.45,unweighted,246,0.0004046323268993347
reporting,edit,0.45,unweighted,247,0.00045518719268381
reporting,edit,0.45,unweighted,248,0.0007010956369454275
reporting,edit,0.45,unweighted,249,0.0005907963163316343
reporting,edit,0.45,unweighted,250,0.00040226210417673453
reporting,edit,0.45,unweighted,251,0.0007183891111737025
reporting,edit,0.45,unweighted,252,0.00036807324904086433
reporting,edit,0.45,unweighted,253,0.0006354512452190104
reporting,edit,0.45,unweighted,254,0.00044962190786889105
reporting,edit,0.45,unweighted,255,0.0004070428322873864
reporting,edit,0.45,unweighted,256,0.0004191938903701769
reporting,edit,0.45,unweighted,257,0.0008681699096678907
reporting,edit,0.45,unweighted,258,0.0005112167549111615
reporting,edit,0.45,unweighted,259,0.0005153764971579239
reporting,edit,0.45,unweighted,260,0.0005625402034425131
reporting,edit,0.45,unweighted,261,0.00030623105381950757
reporting,edit,0.45,unweighted,262,0.00032071711493019024
reporting,edit,0.45,unweighted,263,0.0006048723654861316
reporting,edit,0.45,unweighted,264,0.0007627463674023359
reporting,edit,0.45,unweighted,265,0.0005526485230571291
reporting,edit,0.45,unweighted,266,0.0003158191020204517
reporting,edit,0.45,unweighted,267,0.0004701187117222066
reporting,edit,0.45,unweighted,268,0.0005975657519869371
reporting,edit,0.45,unweighted,269,0.0003696802223712124
reporting,edit,0.45,unweighted,270,0.00040682420256810126
reporting,edit,0.45,unweighted,271,0.00044229275350546457
reporting,edit,0.45,unweighted,272,0.00045524150886308004
reporting,edit,0.45,unweighted,273,0.00039268117004576455
reporting,edit,0.45,unweighted,274,0.00043053798675448274
reporting,edit,0.45,unweighted,275,0.0007602019172784475
reporting,edit,0.45,unweighted,276,0.0005415552449633261
reporting,edit,0.45,unweighted,277,0.0004842442409433282
reporting,edit,0.45,unweighted,278,0.0008052011303112967
reporting,edit,0.45,unweighted,279,0.000632573996984223
reporting,edit,0.45,unweighted,280,0.0010696718615218865
reporting,edit,0.45,unweighted,281,0.0007201464751566801
reporting,edit,0.45,unweighted,282,0.0005961298852677089
reporting,edit,0.45,unweighted,283,0.0004188468721428055
reporting,edit,0.45,unweighted,284,0.0005138777646278613
reporting,edit,0.45,unweighted,285,0.0006921976197655768
reporting,edit,0.45,unweighted,286,0.000411196718030412
reporting,edit,0.45,unweighted,287,0.0007661176364572217
reporting,edit,0.45,unweighted,288,0.0008929512238043339
reporting,edit,0.45,unweighted,289,0.0003785109422978312
reporting,edit,0.45,unweighted,290,0.0007629223430966016
reporting,edit,0.45,unweighted,291,0.00043872206813772106
reporting,edit,0.45,unweighted,292,0.0005706745359311469
reporting,edit,0.45,unweighted,293,0.0005453488464877065
reporting,edit,0.45,unweighted,294,0.0004772416825130684
reporting,edit,0.45,unweighted,295,0.0005610488644188743
reporting,edit,0.45,unweighted,296,0.0005515535713137313
reporting,edit,0.45,unweighted,297,0.0006750228665695704
reporting,edit,0.45,unweighted,298,0.00045483437033140214
reporting,edit,0.45,unweighted,299,0.0007999003951648489
reporting,edit,0.45,unweighted,300,0.0003771179353156597
reporting,edit,0.45,unweighted,301,0.00039142632136280513
reporting,edit,0.45,unweighted,302,0.0005351009877709026
reporting,edit,0.45,unweighted,303,0.0007538328438432274
reporting,edit,0.45,unweighted,304,0.00041853218732991644
reporting,edit,0.45,unweighted,305,0.000414780955498191
reporting,edit,0.45,unweighted,306,0.0007242011358657469
reporting,edit,0.45,unweighted,307,0.0006933118376691431
reporting,edit,0.45,unweighted,308,0.0007232978115453417
reporting,edit,0.45,unweighted,309,0.00045858166949084775
reporting,edit,0.45,unweighted,310,0.0003816963830377174
reporting,edit,0.45,unweighted,311,0.0005555423529981663
reporting,edit,0.45,unweighted,312,0.0004864920268776631
reporting,edit,0.45,unweighted,313,0.0004125466736418621
reporting,edit,0.45,unweighted,314,0.0007704016759861364
reporting,edit,0.45,unweighted,315,0.0003885672656780861
reporting,edit,0.45,unweighted,316,0.00040097931466022765
reporting,edit,0.45,unweighted,317,0.0006686034532748211
reporting,edit,0.45,unweighted,318,0.0006370804698040281
reporting,edit,0.45,unweighted,319,0.0005109222330714537
reporting,edit,0.45,unweighted,320,0.000862285972585186
reporting,edit,0.45,unweighted,321,0.0007038019203553748
reporting,edit,0.45,unweighted,322,0.0007684428243634675
reporting,edit,0.45,unweighted,323,0.0005284480828924593
reporting,edit,0.45,unweighted,324,0.0005320974467361555
reporting,edit,0.45,unweighted,325,0.0005147498132575066
reporting,edit,0.45,unweighted,326,0.0004926849356287361
reporting,edit,0.45,unweighted,327,0.0007930067909377664
reporting,edit,0.45,unweighted,328,0.0004006523305294259
reporting,edit,0.45,unweighted,329,0.0005746356215509162
reporting,edit,0.45,unweighted,330,0.00040774221880917564
reporting,edit,0.45,unweighted,331,0.00045123572912353534
reporting,edit,0.45,unweighted,332,0.0005697799748914769
reporting,edit,0.45,unweighted,333,0.0006917247005429911
reporting,edit,0.45,unweighted,334,0.0007125430515539429
reporting,edit,0.45,unweighted,335,0.0005543309514357258
reporting,edit,0.45,unweighted,336,0.0005131199352194585
reporting,edit,0.45,unweighted,337,0.00045391624317737706
reporting,edit,0.45,unweighted,338,0.0005135946685026409
reporting,edit,0.45,unweighted,339,0.0006702611193761497
reporting,edit,0.45,unweighted,340,0.000664719793199165
reporting,edit,0.45,unweighted,341,0.0005970176530321844
reporting,edit,0.45,unweighted,342,0.0005224821831223696
reporting,edit,0.45,unweighted,343,0.000542382908484925
reporting,edit,0.45,unweighted,344,0.0005628006883780312
reporting,edit,0.45,unweighted,345,0.0005620904123760572
reporting,edit,0.45,unweighted,346,0.0003607605323360931
reporting,edit,0.45,unweighted,347,0.0007353701890136267
reporting,edit,0.45,unweighted,348,0.0005900259037038696
reporting,edit,0.45,unweighted,349,0.0005102481160504393
reporting,edit,0.45,unweighted,350,0.0004650030483749619
reporting,edit,0.45,unweighted,351,0.0007002909056035055
reporting,edit,0.45,unweighted,352,0.00036736058513177697
reporting,edit,0.45,unweighted,353,0.00040603976798988996
reporting,edit,0.45,unweighted,354,0.0003767429917983264
reporting,edit,0.45,unweighted,355,0.0005700814419054272
reporting,edit,0.45,unweighted,356,0.0004247517185911368
reporting,edit,0.45,unweighted,357,0.0006081453416842452
reporting,edit,0.45,unweighted,358,0.00044705836575816525
reporting,edit,0.45,unweighted,359,0.0004604624288545127
reporting,edit,0.45,unweighted,360,0.0005151795262635542
reporting,edit,0.45,unweighted,361,0.0006441633032297253
reporting,edit,0.45,unweighted,362,0.0005178775079588546
reporting,edit,0.45,unweighted,363,0.0006647839478243142
reporting,edit,0.45,unweighted,364,0.0003664568113411603
reporting,edit,0.45,unweighted,365,0.0004664221048981017
reporting,edit,0.45,unweighted,366,0.0003325272215693488
reporting,edit,0.45,unweighted,367,0.00041157438116812533
reporting,edit,0.45,unweighted,368,0.0004249127964628561
reporting,edit,0.45,unweighted,369,0.0003603802075322171
reporting,edit,0.45,unweighted,370,0.0008670144662358999
reporting,edit,0.45,unweighted,371,0.0004651946197271953
reporting,edit,0.45,unweighted,372,0.0003758907288367039
reporting,edit,0.45,unweighted,373,0.0008722748969812763
reporting,edit,0.45,unweighted,374,0.000588682444231423
reporting,edit,0.45,unweighted,375,0.0004399974593430516
reporting,edit,0.45,unweighted,376,0.0006155821012709642
reporting,edit,0.45,unweighted,377,0.000618123738063572
reporting,edit,0.45,unweighted,378,0.0010275185847028682
reporting,edit,0.45,unweighted,379,0.0004726130749085427
reporting,edit,0.45,unweighted,380,0.0007128735868349636
reporting,edit,0.45,unweighted,381,0.0006324120881173131
reporting,edit,0.45,unweighted,382,0.0007135038408046029
reporting,edit,0.45,unweighted,383,0.0004111200511377165
reporting,edit,0.45,unweighted,384,0.0006070477005225921
reporting,edit,0.45,unweighted,385,0.0008273745081998642
reporting,edit,0.45,unweighted,386,0.0006668549199290515
reporting,edit,0.45,unweighted,387,0.0004410511169944285
reporting,edit,0.45,unweighted,388,0.0005497564864823867
reporting,edit,0.45,unweighted,389,0.0005595635152602857
reporting,edit,0.45,unweighted,390,0.0005657861544075037
reporting,edit,0.45,unweighted,391,0.0005718778193483571
reporting,edit,0.45,unweighted,392,0.0005142487520622191
reporting,edit,0.45,unweighted,393,0.0003820169665952741
reporting,edit,0.45,unweighted,394,0.0005754754799430781
reporting,edit,0.45,unweighted,395,0.000524279482159302
reporting,edit,0.45,unweighted,396,0.0005509363138827706
reporting,edit,0.45,unweighted,397,0.000527802766901014
reporting,edit,0.45,unweighted,398,0.0004905773590428422
reporting,edit,0.45,unweighted,399,0.00038287540357149433
reporting,edit,0.45,unweighted,400,0.0006821795100701591
reporting,edit,0.45,unweighted,401,0.0006612832417479796
reporting,edit,0.45,unweighted,402,0.000637043197626305
reporting,edit,0.45,unweighted,403,0.0007286272307503493
reporting,edit,0.45,unweighted,404,0.0004375606629492884
reporting,edit,0.45,unweighted,405,0.0006317819552069037
reporting,edit,0.45,unweighted,406,0.0003483340271308974
reporting,edit,0.45,unweighted,407,0.0005333165066079247
reporting,edit,0.45,unweighted,408,0.0009580507783409761
reporting,edit,0.45,unweighted,409,0.0005094827132560943
reporting,edit,0.45,unweighted,410,0.000530782500813259
reporting,edit,0.45,unweighted,411,0.00043014173160303357
reporting,edit,0.45,unweighted,412,0.0006739555392778675
reporting,edit,0.45,unweighted,413,0.0003115352593865109
reporting,edit,0.45,unweighted,414,0.0007218449141237924
reporting,edit,0.45,unweighted,415,0.000451573946585434
reporting,edit,0.45,unweighted,416,0.0006356227785986853
reporting,edit,0.45,unweighted,417,0.000703866084800193
reporting,edit,0.45,unweighted,418,0.000517233919591902
reporting,edit,0.45,unweighted,419,0.0007279209175526493
reporting,edit,0.45,unweighted,420,0.0003858451957079777
reporting,edit,0.45,unweighted,421,0.0005318144773247182
reporting,edit,0.45,unweighted,422,0.0004856393377564486
reporting,edit,0.45,unweighted,423,0.0004638467804337094
reporting,edit,0.45,unweighted,424,0.0003784565418658058
reporting,edit,0.45,unweighted,425,0.0006577115368982768
reporting,edit,0.45,unweighted,426,0.00042921116521398017
reporting,edit,0.45,unweighted,427,0.0003878035025788873
reporting,edit,0.45,unweighted,428,0.0004154281553165936
reporting,edit,0.45,unweighted,429,0.0005194230869213241
reporting,edit,0.45,unweighted,430,0.00045800089242346506
reporting,edit,0.45,unweighted,431,0.0007832342033985921
reporting,edit,0.45,unweighted,432,0.0008232979655067381
reporting,edit,0.45,unweighted,433,0.0007722209753699728
reporting,edit,0.45,unweighted,434,0.0003639218881463331
reporting,edit,0.45,unweighted,435,0.0005311242263763664
reporting,edit,0.45,unweighted,436,0.00043037560416005986
reporting,edit,0.45,unweighted,437,0.0005735401041126477
reporting,edit,0.45,unweighted,438,0.0007717855649345155
reporting,edit,0.45,unweighted,439,0.0008089480568396487
reporting,edit,0.45,unweighted,440,0.00038569242447167307
reporting,edit,0.45,unweighted,441,0.0006324468885291704
reporting,edit,0.45,unweighted,442,0.0007012668345296345
reporting,edit,0.45,unweighted,443,0.0006679327761333074
reporting,edit,0.45,unweighted,444,0.0002682509548649916
reporting,edit,0.45,unweighted,445,0.0006046363697410607
reporting,edit,0.45,unweighted,446,0.0006037207386141961
reporting,edit,0.45,unweighted,447,0.0006829687811892035
reporting,edit,0.45,unweighted,448,0.000464402569290894
reporting,edit,0.45,unweighted,449,0.0005973939711271374
reporting,edit,0.45,unweighted,450,0.0005992509196055904
reporting,edit,0.45,unweighted,451,0.0005298416015963384
reporting,edit,0.45,unweighted,452,0.0005737481091744098
reporting,edit,0.45,unweighted,453,0.00048583480814804684
reporting,edit,0.45,unweighted,454,0.000300204106622866
reporting,edit,0.45,unweighted,455,0.0005453740031861583
reporting,edit,0.45,unweighted,456,0.0005996025898775282
reporting,edit,0.45,unweighted,457,0.0005745003257588348
reporting,edit,0.45,unweighted,458,0.0006242996247322603
reporting,edit,0.45,unweighted,459,0.0004193501741208928
reporting,edit,0.45,unweighted,460,0.0003726767363890697
reporting,edit,0.45,unweighted,461,0.00044616929684752936
reporting,edit,0.45,unweighted,462,0.0005169890134609128
reporting,edit,0.45,unweighted,463,0.000459929405795533
reporting,edit,0.45,unweighted,464,0.0003610572926614963
reporting,edit,0.45,unweighted,465,0.0004964104934869857
reporting,edit,0.45,unweighted,466,0.0006548919382476492
reporting,edit,0.45,unweighted,467,0.00040780371564133784
reporting,edit,0.45,unweighted,468,0.0004562786843108212
reporting,edit,0.45,unweighted,469,0.0007529395970377758
reporting,edit,0.45,unweighted,470,0.0004580845364565
reporting,edit,0.45,unweighted,471,0.0006128301604852557
reporting,edit,0.45,unweighted,472,0.0006343033891386325
reporting,edit,0.45,unweighted,473,0.00047964892116952786
reporting,edit,0.45,unweighted,474,0.00040749357463291166
reporting,edit,0.45,unweighted,475,0.0003187727606628831
reporting,edit,0.45,unweighted,476,0.0008293066887364693
reporting,edit,0.45,unweighted,477,0.0005461312503687063
reporting,edit,0.45,unweighted,478,0.0004678935184697919
reporting,edit,0.45,unweighted,479,0.0003947512927656334
reporting,edit,0.45,unweighted,480,0.0006160900010797549
reporting,edit,0.45,unweighted,481,0.0003484649857789625
reporting,edit,0.45,unweighted,482,0.0005042619741422172
reporting,edit,0.45,unweighted,483,0.0006647363539522295
reporting,edit,0.45,unweighted,484,0.0006958339573308403
reporting,edit,0.45,unweighted,485,0.0005451915502552602
reporting,edit,0.45,unweighted,486,0.0005714519110340743
reporting,edit,0.45,unweighted,487,0.0005693601271913049
reporting,edit,0.45,unweighted,488,0.0010202081994227135
reporting,edit,0.45,unweighted,489,0.0005688394678273708
reporting,edit,0.45,unweighted,490,0.000884574113678629
reporting,edit,0.45,unweighted,491,0.00040717104431501044
reporting,edit,0.45,unweighted,492,0.000536682910693015
reporting,edit,0.45,unweighted,493,0.00039529246600655647
reporting,edit,0.45,unweighted,494,0.0005720348108274884
reporting,edit,0.45,unweighted,495,0.0006345244523871642
reporting,edit,0.45,unweighted,496,0.0005757603687376192
reporting,edit,0.45,unweighted,497,0.0006959634711938504
reporting,edit,0.45,unweighted,498,0.0006483835936877771
reporting,edit,0.45,unweighted,499,0.0003327835931526751
reporting,edit,0.45,oracle_ipw,0,0.0008860649327597954
reporting,edit,0.45,oracle_ipw,1,0.0005728392398319264
reporting,edit,0.45,oracle_ipw,2,0.0006193795167800521
reporting,edit,0.45,oracle_ipw,3,0.0007412701539568031
reporting,edit,0.45,oracle_ipw,4,0.0008137076649915704
reporting,edit,0.45,oracle_ipw,5,0.0010167026833190881
reporting,edit,0.45,oracle_ipw,6,0.0007890947184003641
reporting,edit,0.45,oracle_ipw,7,0.000926105133519723
