line,raw_triple_sha256,rank_hash,split,source_length,mt_length,pe_length,edit_fraction,edited_tokens,untouched_tokens,levenshtein_distance,deletions
4618,9cb9bca41b5fb0c561a728396a392ecd62567dde2a5192261123db5f96af2c73,086e9ee30c6d6cf9958434e62901e5a6b27c89160e105ea0f73b4ec547d0fb21,diagnostic,28,26,24,0.4583333333333333,11,14,14,3
1436,d73dacd628a043bb94cc5bf6fd1d84d8de0aca80337f0d5b3121efeaef498c2f,087912399fb263c1d52a6e9fd41d2d540c470e414ba28ac86d17479aecb17c8f,diagnostic,20,19,18,0.6666666666666666,12,7,14,2
4470,03a108a7162c78e6a0b541c6a2dec3259b449ee67211a992a6f228780d669554,0886fef04c56303fb3879aa93d9211e5ec4b0ceaf2cb7964b94b529689354043,diagnostic,21,25,37,0.8108108108108109,30,8,30,0
3183,28bf04673a116ea157a103d45d3953fade5b4cfde44056bbe69e884558854e2e,08874c7cd39b0c2b1058c59600bd554b6105595f3fb8b25dc90d77f3b979e24f,diagnostic,22,27,34,0.7058823529411765,24,11,29,5
3208,3753e4beea43b893ad9a2c73f0ff032e6c6edd039ca3b2c172f0fd34716344c3,0893cece769c0211ba8d3898232248211a7c1d8095edd9a28c220a966773c523,diagnostic,26,30,30,0.4,12,19,15,3
1084,3be4cc147808bb08dc97f44170d673aa48c868d76ddfa8f2412c8c1361f32e5e,08955c1811f2c1feae120e937089d6136ca29261fb12dfc4e53ab02774d9d14e,diagnostic,18,17,20,0.2,4,17,4,0
6080,46a78e3035864527c4c92fe1e59e7bb1f273e2c5e5bec2641d82cf9022e375ce,0899dc63ff91370d641e86cf4f54ed46516f64632fc4ff3dc495484005cad2f5,diagnostic,37,60,51,0.7058823529411765,36,16,45,9
1192,e6a8137a21d9614483d15fdf74c16105cdecafdf1a4158406902c07b2fa63d43,08a686801d707f93824c4e34a86e8a31cd29922f620cbb3f2fa60f5a4fdbae13,diagnostic,30,26,25,0.08,2,24,3,1
6645,64f8cd15f69d9b14a941889def1a1c5949355d91c3b0691d3f4f815bcd920841,08ae0b4b5417cf944e4584187feaf5a6317ccd6357c03c3623da542cc4414844,diagnostic,24,20,32,0.6875,22,11,22,0
2598,e19c4cfb6701ad9214f73dd39580892b60744371048af18c29195de4e3b29c5b,08ba2f95f2f8733f40b8f4f51df5320e7dbc9bb319bdefa69feceb29117d2bb3,diagnostic,18,26,29,0.3448275862068966,10,20,10,0
6575,0637873eca1208aacbabbe4fd38bdee8a27c2baf2ec09c1d95f6ba024658885c,08bb8835c1796177c0a8fb186d1810e3393d56c84cffb77ccee862c9cc0d2fcf,diagnostic,17,19,19,0.0,0,20,0,0
2831,37df36e609dd9928157497e1e732a16b387c051b5c082958c6bd5444ad604c37,08bd6ea65e3b0ac093b1c150892227acf7938c6e761db83d513ebd7327777398,diagnostic,15,16,18,0.3888888888888889,7,12,8,1
697,e39491081b60f0595f9e6900cb413f563a2f8b2a6e8e1bf4bf4790423878ab15,08c0fa256f0ccd69c168902edecca55343e977b11540dfdc1b05aecbfa1313f1,diagnostic,33,47,47,0.0425531914893617,2,46,2,0
2800,c13eb50d2afb0e65997ae80698a91b66e47c711b7fabb2609fd75822d8082f9d,08cf286446e83f599727211fb5ed0fbda00e6a3644c37fc775d8e65c6fa90ef3,diagnostic,37,33,36,0.6944444444444444,25,12,27,2
4477,9c4fe900b89f5d4c05e81040c2990587950bffdda14cd34f178e03bc036042a5,08d37f2ddd25d23f738da95c68d941e927f568f54c642f08887fc6eee5e5fb37,diagnostic,24,27,27,0.0,0,28,0,0
701,d301902ae766fd06280833efa4371762e1fdfd9090b91d07eed684d28a7fb1d1,08d743bfbf69a5cd9ce8a25e9b4dec0940ddc0971d9af6f8ffdc31e58049d60b,diagnostic,28,19,18,0.05555555555555555,1,18,2,1
4074,2973ec391a131f1783a406b2042471f641860080580dd67651a5a9a10280ba90,08e2ef9ef6dc5bedfe9451a3a978f877ad94d058d1be777472064ae12a1bb661,reporting,35,33,33,0.0,0,34,0,0
3466,739122bf5e52bc4b223a46c06dd7ad65f03b18633703f9a1e54718b784ed37a6,08e850e35208fe919e5544066dace58f02dd1cd3ac6757fe2225c02dc57f675d,reporting,39,33,47,0.6808510638297872,32,16,32,0
1173,4c44fc5fac38eaba8c2c959e1cbf118da47e95cb54b362f0eb025e8048d543c5,08eef83941d8d5f87e1f003fc0a9c7db9693583b2614d50f837fccf47704928a,reporting,15,13,13,0.0,0,14,0,0
3218,f338197de36a86072018814ed47379b5dc963993fd68582c0b697cb56b5430fb,08f8f0e05755856e8d983bcc6b7503136622861932bef3414b876e867b5f5238,reporting,33,37,59,0.6271186440677966,37,23,38,1
5419,510da83ea874626a8a10df16b4096a827106f95cc1884e9c65dd7099d898ae68,08fe89fe555466af9611ee8cbbc2433cd80d574d9904e548922dcb956a6f282a,reporting,39,48,44,0.5909090909090909,26,19,31,5
1277,d3112c1e0ff7d4b2452535a57cb3f1b02cd2970f145315a1bb9b44ca9530bd23,0900a5a9f7bababc1704ec78d9aaf9d8fd3b76635f530df740579c4d1c71faa8,reporting,23,21,20,0.95,19,2,20,1
2754,f9c16cbba69b349d8b4118dfc208bd224711394cbf3cd9a1db7c76e1b9fd8886,0912578991bb5aba3a3a1f9b21705a9bc92795e2a6bdcdf937277e010d5424c3,reporting,15,14,17,0.35294117647058826,6,12,6,0
3533,79f51c92d408d2a6f3dd10f954c7b0ad6953b2467397d113169055016f5489ca,091e95188e593db3e1d0240ab7cab7a3734178545aaed3d5793c526c0332e2c2,reporting,27,27,26,0.23076923076923078,6,21,8,2
1285,c40e4da876fcd46f113fbcb961944c9f76bae4fa8859d79edf9fd20fd02d53ee,09216e199ccd37a02d92e6a242c674ef8afe63ec001d759d696003666c8c3f75,reporting,35,56,62,0.12903225806451613,8,55,9,1
6551,4f400edbddacf6277f8ccde7757bc76cfff22fb4e1b94cc4317e5a5c0210fda3,093226d962ffdde84879712ed7d689625076473b40edd928ae1ee4c0c26ab936,reporting,18,25,37,0.6756756756756757,25,13,25,0
6224,e54711054884299ac4fc6bf5724ee3ef542b5abf0c0b418bfc6b961b15602052,0934fb6cfb1bdec368ce271d3984083f08cbe74a2e9a4b632b81198a11663566,reporting,17,21,25,0.2,5,21,5,0
2366,f72a664c12a7956b113e2e7dfdc3a4bba685f6003a9e039609214120cf5c6f73,0935ec13520d2b88ddf7f69a189909df68ece5634679e8f6ac81a7e70b0a7b04,reporting,30,32,30,0.36666666666666664,11,20,13,2
460,9a5ca0e282017151c083915a05edf68a19908b9ad35edd3542d3b74a18911d66,09494f33f6f39769b1e3f75dc5c15c68fcd33f0c23018e47e85ef1889fd609fe,reporting,23,23,24,0.375,9,16,9,0
5797,43ca51fbfe07ecbe0b69c6e3c3b90766120c07b03ce72c925fe818fdeed4c06d,0953ea64831542f32bb8af3897b3f83fe3fd6c8cd894d64f5c8e7b497961faac,reporting,29,23,28,0.4642857142857143,13,16,13,0
3126,ddf5feb01094adf77fd397aa4fa196457ee835a2f1b7c3f67c96a3c274c48992,09572ea5432aa68bb2f55f3f483e7f1d2b037dddaa82e0a861e5c1a3278c8460,reporting,16,21,23,0.34782608695652173,8,16,8,0
3404,fdf76a168345c6be33f864bea9ff628c475c4150fb5ce0dfdcbaa95b60e1a8d9,09594d354b07432860ef16a1e3907979c97eb80f785790782e6488865e0fcf05,reporting,24,38,38,0.0,0,39,0,0
1875,be2fbcd96e3434154c96e7aef00f08d2066abbdd1ca4c9c2d8c021498f0c679f,0959da398f4f2292f288fbcf571b1f4244f18dddb03b9fa3fa58ac8639491e09,reporting,32,29,40,0.475,19,22,20,1
3933,6645a525357bab868cf7a35fe2c644ebfdd9e576b341a40e25432561c108de8b,0966558bd4c12641d5241a29172ce1cc23baf64b5f45be583d62b844752739fa,reporting,31,25,27,0.25925925925925924,7,21,8,1
1320,90e08b6e32c8ca1883df7a2941db75b95ddcd473c90c089410b654c384562883,096995419b0d251268492822da6f5ed004c53d441991fbd1f778a70a9b2007c2,reporting,22,26,27,0.07407407407407407,2,26,2,0
5140,ea6cf1fa3fed0e66f08fd6568adbdc4ec4d4841a6f02490728ebaef2a503e771,09710015e827312ff797ae84456680df383cada177c619e34b6fef42050eecb6,reporting,17,10,12,0.6666666666666666,8,5,8,0
1835,7846148f9238b55938d536f47ac006b24abebac57a70aad0220674949be26b59,097aaf477ed9741b260f6001d48213d5ead6823e33a9cbb2438b26b9b85b27c8,reporting,14,10,10,0.1,1,10,1,0
4852,3c637c8f49f4321bc6236973f2dd04c18d147fc98f5905428aa3fd55a3a91e3f,097b08221bfd8b85720792858894b2f71dfeaaa1ea41e6f168ab70a211f3514b,reporting,26,20,33,0.6666666666666666,22,12,22,0
1523,e67c5230b466ca9a11210565cf8adca179c306a119ad5815139dad021d04f073,0994303d17929dcb18b5ae3b591031ed4af05cb6ff48fa9056b4695d9d1e5aad,reporting,28,46,59,0.6271186440677966,37,23,37,0
3265,73a173b84108603a1d5f3f5407a1fd2b629a0d4cdf581220e48eb17b207a5eea,0998fb2b12b22584b033b20135bb43d26e89bf30d73dda8af0b8670ea31c2b12,reporting,13,12,17,0.8235294117647058,14,4,14,0
3456,dd16d14b6c861df8b9f0f7d402e57ad2dc31a8fdfd030c1883fd12bf30924036,09a2c42ca81848152fa0e66f71d5aa25d8b70b36336926080bc55deba6cbef44,reporting,21,20,16,0.375,6,11,10,4
5511,30068c78df900db4318b05aa6ddd5fc95e7e0de1e97e3e99c1f6071a81ea384d,09ac0951bb295f5b8c070ad227cf564d7054dba9daf2381e5dbefffbb0c61e69,reporting,10,10,12,0.8333333333333334,10,3,10,0
1317,583cb2ae72c51b059ad47955f67487a01951f617467c3b32cc81b3bfe7c000d2,09bb657d30d07aac4d685af159a4d8f8f22d0f00edecb54f37422b19c4bd09f0,reporting,29,22,22,0.2727272727272727,6,17,6,0
987,d79eda0624b27041b4f17937eca58c387356e26bb821d6d3eba212109a657729,09cd53b9b35f3bcaffd53d5971f982bc031c66b91d8e36d4c07bb09d73c8c7bd,reporting,24,20,27,0.4074074074074074,11,17,11,0
6960,2fc0efa1a31fd3bf31dd0ae50aa9050fa93eccecb97fe33bea400a325dff1053,09cf5e6729f31a669518267ad8dabbf6aa5530847df867dd755b63b9b9b96797,reporting,17,23,23,0.08695652173913043,2,22,2,0
1189,7f665788eb9be44bf592c2d1c00c6078e980189b3d8cdfa500860b4e5d32c3f0,09d634e4664e7f6e3b920acc8659340d45e4fe40dcec0a449b4364c5d96587c3,reporting,10,8,8,0.0,0,9,0,0
3878,3c499262d0ca56d2b0e68dae46850f08c43eb843f149831b753a252eec58a1b7,09d9db4a995cb8a5ae49beba99519ebe49a4e01379da9088ae80c9445df34224,reporting,11,10,19,0.6842105263157895,13,7,13,0
6325,62521df1de200f2136429d0241a62544ea83ebb868dbba6fe1cabbdc2243187b,09dca2f9f9b86e08d7a08385e6dacaa62e630e44d3a0a992e97a501f01c8883c,reporting,19,21,26,0.6923076923076923,18,9,19,1
3534,950594a69e173ac830f6152b7107a2cbb0841e23682de7d0676566b6c729a813,09fa2499ef45d30d33829af21e95649583a9839b3efe82b54a964a08c3c77193,reporting,22,24,24,0.0,0,25,0,0
4093,63943255dbd2558958655c45a92b36bc1e2d1b2ff6f7371ee40c0ea5b1d4d6ae,0a01102190a6e049cb6c12fd67cc0541c01ed01799561247d5ee35692e8b0714,reporting,41,49,59,0.4406779661016949,26,34,31,5
5235,74ec38725080d24b6f7c0de784065b14422f50ba50a9fcf775be76ee4288211b,0a04cda1b2a66ffb18d2870d7fe688580a923f9191040bf18f308247f13be97f,reporting,35,31,34,0.5588235294117647,19,16,19,0
5840,b900a039095bdabd6cf3169a3f821e5eb1148b65e9bd6fba432ef4b4f10e2cd1,0a0a04ee7cfdfe0c0a6f146a84f98a9e02268cafc2144acdd17b2c42afbd759c,reporting,22,17,17,0.29411764705882354,5,13,6,1
1070,1333a7faf53b3cfd11475b6363e6d8cbc38e84c7a5499afabe3c1509df59ee06,0a0eb33a5a7b06a2d650196cd1721b66f2b8f96faf02710afde05c7ed02c8917,reporting,21,21,20,0.95,19,2,20,1
1652,072d85217d750a91792eb8a66ec702c106b85ab3cb5cda7099a19f5215b56faf,0a1c85f6d0c6c66c7a2ad4f9afb5a843d8c93d7eb0c672fb09567e3522df9ebf,reporting,21,23,42,0.5476190476190477,23,20,23,0
1400,88d05e01b584aa557e9b53815362db98e50f11db3a09625535b50bf12077b70d,0a22da4ae99e01f3e2e79eec46ccf9f150955682ae3d949df8a24695264c6f5e,reporting,26,25,25,0.0,0,26,0,0
3952,4a28551277c336b33c5c46f6ab28da9cfca42b7832914bab933909a888b0659d,0a315b929f34b96588e16bd863d6db68bd4c26e4338d1208b2a6704b90e79645,reporting,33,33,35,0.5428571428571428,19,17,24,5
6426,0193ef6d701bc406646b1bbe7fe48e673a837cdf7ba9833e5ab0636ff89752c8,0a3476e0e155e74b2faa21649e4551b7195a5170232a9e85943b58c7929e872f,reporting,21,20,22,0.6818181818181818,15,8,17,2
651,f98bdbe441ea76f2caa84a1017694869da7d7a2d088cb598f46416aab9b5f839,0a3a831b3df7ec420b21288bdb4a0875aa0fe5e7b23f5d854aa20ada261461a2,reporting,27,42,43,0.3953488372093023,17,27,19,2
3457,7c3c3c036c52603880e3ab5c40534143d278c17e9a70c448ae5ad59b1e3f0b3e,0a4c25c89417f8867d40442da5fb094f23c33dd169f38973c6e06955165752b8,reporting,24,20,24,0.2916666666666667,7,18,7,0
1880,c662424bde45298766b778c28274d6a3f9f9a1f4e36dba878b9c5a8b47462dad,0a532885befc6e80400a61202137daa3d4120fe80c4d237bfff1420f479a6acf,reporting,25,27,43,0.6046511627906976,26,18,26,0
4574,0d14a922adc39b433e0f0f591efcf4dc8beaa2d379122a2e04c00ab9b16ab6a6,0a6165f9bf87556c1b1313bca60db9db7aa109473f103dde1cde42ed2ada176a,reporting,27,28,29,0.3793103448275862,11,19,16,5
51,cad897a9654223dbf8dce7d9bca97805120cf99592912d31d10a2d785c463a94,0a65670c06c236307bd35941852f30577f14e554942ca69272b5ecd44df5e4cc,reporting,16,14,16,0.5625,9,8,9,0
1195,c15497cc019627823ff41174d7e5fcc7e3f361828e471411af5f5c996a4fe3fa,0a685547931b3e8c27b9de58da7eac43cb8494588469d31e83d15e0c5d14d182,reporting,27,13,14,0.07142857142857142,1,14,1,0
4339,93080647cd7c8e98ac89dce63843b46282c0f9cd1eaacb5c4d37cc22b5508d61,0a6ba6e968c5065f6bf448b92b7420de0185dcbc0a66905aad41a9a9d217a96e,reporting,22,23,30,0.4666666666666667,14,17,14,0
6301,37dd728c1face72993179841718a7365fe027577f81d7dde9d629503da39b33a,0a73090f2c70ec91d4d2e6a8bee8401cb50f02951696153f2e36bd96d6039f76,reporting,30,28,32,0.15625,5,28,5,0
5992,ac48384588300f4d26a0c7454218b1cdf64b7bd5597f82a25cc43409b488fd20,0a7a34599c5f08fa11e465c13d16be085d64a38a9d6a506e44ab81dc696723c9,reporting,20,23,26,0.7307692307692307,19,8,20,1
1527,05845f2c4bbeaa163836cd84b5f571274c5966bcf9e5164254dceaeae9eeb752,0a82315c6c3bdbbc434f9a566203092240c297bb037e59d7c03153358673f154,reporting,25,25,25,0.12,3,23,6,3
275,8bf523bf9e50fa618014f06e23e4d5a4997ec593134b974e657b1fafde2a9e69,0a83fa5c3c3df8a90f9ed9be855b61eff47831ad63282927bb479d1d416353ec,reporting,31,33,33,0.0,0,34,0,0
5145,300e9c43651ed6be28212ac4cfe22f6c164c22f26f82159b61dbf2b76cf715ed,0a9242af2f5299f8a41eb3c7d10e8bf9d64e0f5c4bcf2ad778166502472313ad,reporting,23,35,33,0.2727272727272727,9,25,19,10
5363,f7b1250fb73142aab8eb8204b31af81da605df4c390a90f282114e9c6d0463bb,0a9318dd249326143c5ea98f000a5f6a4abe0d9f185e777c5528fc5131d10109,reporting,11,10,10,0.1,1,10,1,0
190,3932d4566c4834d6a38188d879bcff7ab7c09f48e9cfe36282a6e69fb3b59816,0a97bfd1e5e88439a2a4774b07c571df9d8e144b1656bf528e7fdaeafd502d11,reporting,13,13,14,0.21428571428571427,3,12,4,1
3263,392c37f34139d11cf89f1f03f136e82ec266cb89028adcd84c3ce806102798c4,0aafdcabbe6939ae353912bc078e292d8b7551d5d53c8999f83b02246a86c3b9,reporting,34,24,29,0.3793103448275862,11,19,13,2
2120,c8b8c8a3709138d715c22b87c04e559cc4f679cc5fb5ea14ae97d8b50a2090bf,0ab9d2ec2b673ad4de855f206520fbc47181410aa9c10a63b6584c40e9c80655,reporting,25,33,44,0.25,11,34,11,0
6697,b880c6a16a1cbbb43d124a5f0ca38347268b03d46847245206ea498e2e29ccac,0ac66f5e0cd9efe3ce435270e3f1b06b287b453cfaa25c9235b7472e3d3fe52d,reporting,15,23,42,0.6904761904761905,29,14,29,0
632,f2a0eb4716037f2d4e5bd596952a4fba1959884a93ea28f077561d0c44369024,0ac6a83651c6db8151194150fcef852b13bbfb96fdeeaf96fed8d1d165d64ebb,reporting,21,25,25,0.04,1,25,1,0
652,300bffed5c235d0fa7e1422ae27a7fe85f14646a1a751f03ab2245241c68dc54,0ac80f7c6f9c682553da165c760de46de2a6ebb63a9b11440c2fc11261c78bba,reporting,17,19,16,0.0625,1,16,4,3
861,0eaee8b3f11041e8496c499403ef98fdde768a8da0fdfc54a903cc0075c7b5b8,0ad3fc466c32ba1b749aae9f2253b3a1255fe60b395403def42d3f8fa7bc0fbd,reporting,19,22,24,0.4166666666666667,10,15,10,0
4685,6a959cecea13b69a15b0e4b58762522312418c1698e65f9ff61db416e542c8f2,0ae975cc617e6bdd71b8cea972d69b9bd505d79ea48a5c9da3fa6b8bcc7c3b91,reporting,30,38,55,0.6363636363636364,35,21,35,0
2666,05c86d7c23ee6fe92a67b74f1f6d87db55260d6fa0ee19586e524e2dcef6b821,0aea5671085d80f3eb2183e302e81331472f929f3db014c01e59bc01c9e4eafb,reporting,28,29,39,0.358974358974359,14,26,14,0
2918,7aba1973bdc57ebf8d2911b41b87ba52737360624b5d1c6c7b62fcca4cb0399c,0aedc5b4e79e69457a81e1e3ec23dbe4f350eaea4f643f6f6a8c0a4197611ce9,reporting,19,17,22,0.5909090909090909,13,10,13,0
5317,fc3d41a7045d9d2bdc8c7e86d7c1fc8987c64437c8e690de4438a046ebdaf559,0af0069fa67ce1a2ff02f7b7c282a8ae44506287639c5db7690041e8b903520d,reporting,14,12,12,0.0,0,13,0,0
6510,b4712f18d2863ac1c977fa8ab021442f10232fb775448f79eafd456c7397d1ec,0afc3c71bcd970f5c68a68b014f9de95384d878ce58a84a13aa68d8d316c9091,reporting,16,17,31,0.8709677419354839,27,5,27,0
5055,d9acdad4fb873f033a3a4b927b0cc112bea3dfc8e41a61597df80ec6d6c4279d,0b017d88fa8438f67037ff1715e767b522f9d51bc5971e14970c393c70c7f723,reporting,29,26,27,0.2962962962962963,8,20,8,0
1774,8ded2267653cc916d46de20446ce26fc1112f32170661885253f1154bfc378d9,0b08d629a27111988958f95f0d61afbd049aa26eefa677d045ba2e7e1236e5b3,reporting,38,34,37,0.2702702702702703,10,28,10,0
4428,1fb65515e42188dd8bae99dfe9fb0509cca89a8a0ab7bbb278c1dcab4a242462,0b0917680bec3a10a6385e90ee043e14d293ac1e16a3bfcb95ea2eef3f7090d5,reporting,18,21,20,0.2,4,17,6,2
4643,411bd63dd3e74b02b39dcc3ddf74dc4c32588b70a8cfd8c0df3b3617afb8ea8d,0b09ee98e5c7e09cc2eded108fc69202229feb24b603e6a45555020e54e4714f,reporting,31,39,49,0.2857142857142857,14,36,15,1
2680,69daa229539b1d4803d16255a4b26162f57393e1944cbac55c4cebebd199e9eb,0b1e8a510d662547d6f38e63d7d83e9b5dcdd415c1267bcd5a0dae595c2ceb92,reporting,20,21,26,0.2692307692307692,7,20,7,0
5872,ae4a38c65b82be59b39c4c5f94f32be6c5c25a436bc4d3935bb585764a75e61f,0b29a6a5a3cc6a6099ab97128166c4db72050c6c6cdfa6b7b738d3c3231c009b,reporting,17,14,12,0.0,0,13,2,2
6474,8a4f88f54ab0f2708f5863a599a19d697b3c04038b1e81588dc65fa3228d0f8f,0b2eaf7f44bd0474b3fbf0197ff61e581e79b422c35e627f1b93394f2f095b4d,reporting,9,8,8,0.125,1,8,1,0
4586,bbfc1928c12669d38d6e88f778b41640e6d680404b423340d44ee3d2bca08f9a,0b36862e5574e2b237ebd7446a6d8246a3158c114755d301831a75c31bce4b26,reporting,19,13,18,0.4444444444444444,8,11,8,0
3182,d4897e52f5f310b3a2683d931931d96d715a5e982c904ad7d34f0ec13788b564,0b37705b85c9a4d7a10b1ecd35441cb208761ba28516823bbb9d4d9f24f3f539,reporting,29,24,24,0.08333333333333333,2,23,2,0
1231,24b7d71bf2a9c7b99bc8b2bb6ef2bc282e3a723bd38809f0bb13f43200e42d37,0b3f05c2f00de9ce1b88eb22f4a20f99c9717b08ff321a0c14c93fbab579beec,reporting,23,25,21,0.14285714285714285,3,19,7,4
6051,cce48d52b50bb9f6a2deea9c618e425a04a93a594e850a05c4d33b41312570a6,0b4a1d1c491a84ab93ca8f882ec5bbd11c5414a2849c64ec91b4877f83bc1caa,reporting,21,19,17,0.5882352941176471,10,8,15,5
1850,e44e31b05db17a16c7dbfce1b60e36dd833a718b339d46d9042427dfae958cdb,0b576f3cbe1407c13108d4635561e71915f321e3e1971b741e7016714a99c2af,reporting,31,22,28,0.32142857142857145,9,20,9,0
5417,e375da7b1242f79da022e6590a51dc16aed3097012a114a7abdc549714e760d3,0b580175dca8ca274aa0996232c5920fd3751e11e5a001fade277d343dba28b4,reporting,13,14,14,0.0,0,15,0,0
6008,b39e7692e4cf40927d32f315bc9b0298014371765b0144bedefc243a79755b7f,0b5a2f9f6bee7acfcd9c72e7ed575c147df7104a8c4811e783c481483ece7c09,reporting,35,40,40,0.525,21,20,24,3
1056,0ea8c9b5b28dcc22174760e480840613e38398acafc0eb7276d208d84d242f81,0b5a4ee0c8961ba0a90715ae055d109bca39e69644eeb7881184d4fb2bec9738,reporting,16,13,12,0.25,3,10,5,2
2292,1e8ad86848501229c36d9ad7a798b0cf551a4c7c197d535e92ed9fd57795dbcb,0b5e2d7f89c18b3bf43e93b028b4f5bdbd243a4d7019bd042de5d8ff2b24923f,reporting,24,22,53,0.8113207547169812,43,11,43,0
4783,a1ff994cda62462d8ed07732b7cbc2554eb334dc4fd0502e88edd55804abf507,0b64b696b04272fe22975fef8cba38b8f73fb65d5ad2f560726667d9af6c46fd,reporting,23,23,38,0.7368421052631579,28,11,28,0
489,a59dade673bfa82202d1c9164a673874d2848e79d8cdd81dcc32506fed6230bd,0b7bd7cb282dea84e617f2becefb850e2900f456ed82884422004efbe959f367,reporting,14,12,16,0.3125,5,12,5,0
742,3d0b95b1b94d048859d078afa380356daa2389020cf6702e9b531be26198764c,0b7cbebc5e628610a84f04500ff0eef51e48d71b200b879f137eeec4a9113907,reporting,19,17,20,0.4,8,13,8,0
2180,61d2e2f44b2ee5717eb386a0425f22bc4e8439b9f48600dead6ffb217dfe6cf2,0b8198114f4b66b00522f228fc4cc4424bcca0c9246dd0f8730f8bc9a47cdc52,reporting,10,8,10,0.4,4,7,4,0
2968,de8792a9355a0f067b8dc9c7f429c5f7931d8c61d39be7ec9fd45f779e18bb07,0b8d628991d7f8ec845665f26e67b34a2da234031608973137d62c4c7bcb21fa,reporting,34,33,36,0.6111111111111112,22,15,22,0
5796,eeb19b592c7da13b65e83047bf019d6d2c70d24752ef15369be4307d733f9a48,0b90cc0048c3138eb6c8d91dbfaaba08df4687be14d692e4b883956e5d725fda,reporting,26,33,41,0.3902439024390244,16,26,19,3
3300,630e88223d40a921507e040863a0e4675e5067fa1c042badebfc7a5e7c6cb485,0b9e9123db95436d896dd1f9832aeb7ef9b3a45f5b459b33146dffc1c295a113,reporting,32,37,41,0.5365853658536586,22,20,24,2
6306,a5a6bf39509e87e873fe8f128ab25ff88cd4b07a17cd63389e48b6429b0aa815,0ba9d022a3853654a6e31feaa5df9cc8f9decfe55bfac5514a4e7b59cd50c734,reporting,19,24,35,0.5714285714285714,20,16,20,0
3697,e9f9729836acb1b49f374a17f9a7b581c114a6b6d42ef7340621a6002ee9f0c6,0bae8aa98270ad299b0e72802ddc280980519c75c814b37e9190e1982b8cc44f,reporting,16,17,19,0.42105263157894735,8,12,9,1
290,b3faa254524170aa150184742e9f526bf0e4dc8c89b1523f5d2e6903a8271b39,0bb353610bde269f1f254d9faa712f3237eab44ce6c36f2f0b08e878222c2fb4,reporting,34,47,47,0.0,0,48,0,0
1851,45bf545814ebd068d234d05f71f44fe696f42e1160172a0365f1ceb75f1e6a98,0bb6355e5e7ccbfb433c024720a09c95cc187fdf2e4b53504dfcbad6fcabee52,reporting,15,18,21,0.38095238095238093,8,14,8,0
6066,cab50b6735023440f2d8d6486fc8d5bbe0069f3c0209bb426ba5cda283d409da,0bba6c4e0fa5fd75a5a4621219ccad3562df258ff2444f15711946088d72d5d4,reporting,38,25,31,0.3870967741935484,12,20,12,0
3022,12a2601d52dde6311507d1c1ab7aee78cede8538d782015b26397c9b1d03f160,0bc0e11dbf00dcaf4ed250045df9e09d362967b12340749afe75d1ff03e36386,reporting,30,38,82,0.6219512195121951,51,32,51,0
5282,bb1c337fe3c63af05645ccfe8633d87a3c3f584686f40fd898fb042cf15568a3,0bc4ab80e07383d1db7039aaab0d78f0ef1fd087198b1688167673a62b6350a9,reporting,25,30,29,0.034482758620689655,1,29,2,1
2601,39804cd2dbbf6fa31f2948c90f60c2a695ff271cdef561a712110dcb047512c1,0bc70d0a5b57274c0bc4102de584a29898dd3ba69d82ae1aaec433196cd4aec6,reporting,14,18,33,0.5757575757575758,19,15,19,0
1041,0fa76095621aea63e449247ecb34d1c839b3d9e60468dad9641be0ec871a9557,0bcb719bfb894b83369eebeab25e34f6f5fe6179a2e9dbf890e6add007c01788,reporting,19,20,20,0.05,1,20,1,0
2005,b1a8a7d0a0997c353de1376784242c5fdf06c5d5e476129854b01f267a01c89f,0bd3baeea990d37f3785a2cbc9fc921985025e3bf3f52b11f45a784e936355a0,reporting,16,16,16,0.0625,1,16,1,0
972,fcccec2dc106f0f34958c63948b6f921f6b83f50e558c6d764b2f3515de59ebb,0bd407e70dffada898593f2e5485eba8bd30e1c2d73333de809171db27a145e3,reporting,26,25,22,0.3181818181818182,7,16,10,3
6843,53c81d2b825f27fe6f676410406300ef03988960fc8a0160d9d42859cffe66bc,0bdbdff7f1d8a36a5a2676420707ff5692e2296f6193686b8de01dce21f1a3ed,reporting,33,17,32,0.625,20,13,21,1
1944,acf9699312fe94a3059fd828b741d29adf044bb6c2c25bef6942d07fde5aac1f,0be9dbdcc16a9ee9c4595cea11ff2c107b400f34ce117cdd599ad0bf9335a8c3,reporting,26,41,44,0.06818181818181818,3,42,3,0
2193,dc12841371e5d354dc7fc2ee41b79c5fa1e7a7de52e077c1a1e607638b2ed567,0bf43aa310894fbf275db530d672ddfc1b48085d4ea3c22e23deb0912a255b4a,reporting,17,17,17,0.0,0,18,0,0
6565,e276447874ee28534be6cf6a87b90f7fbc2592600a4ac23ae3ee76b88141cb6f,0bfd34566b18aa3636f74d1583da33f82a17ba5eddf0ee63a7af3833fe9799b5,reporting,22,19,20,0.25,5,16,6,1
1582,336caa7366cb9fc6a45a11e2d8402b2206cb00842085152e35a70e02a935b141,0c01265d628d1c31020f52af6b7e258313143a6c0e2d21cfaf577dcdab585f56,reporting,18,24,26,0.34615384615384615,9,18,10,1
1301,1faa7f43ec957d8ace37703036beb908f69604af2e11470a08636719374722e1,0c0e9f452751d6538eadac413b15c058af7fd79501467035fb3af8dcc74997cd,reporting,19,17,18,0.16666666666666666,3,16,3,0
