line,raw_triple_sha256,rank_hash,split,source_length,mt_length,pe_length,edit_fraction,edited_tokens,untouched_tokens,levenshtein_distance,deletions
4470,0ad157b19b37932896858814e28addd6f0ca7f83f6607d3ff701cd54782877c8,0886fef04c56303fb3879aa93d9211e5ec4b0ceaf2cb7964b94b529689354043,diagnostic,15,17,20,0.3,6,15,6,0
3183,c8772514c53cc308d7914c8c38d24eea3ce5716e3b4150ed021ed6f2b777cdff,08874c7cd39b0c2b1058c59600bd554b6105595f3fb8b25dc90d77f3b979e24f,diagnostic,11,17,17,0.0,0,18,0,0
3208,f433c276f9d38376b84770ea7d6b9d2267019b53f3cd1fbfed63533c0988a7c3,0893cece769c0211ba8d3898232248211a7c1d8095edd9a28c220a966773c523,diagnostic,34,37,38,0.23684210526315788,9,30,11,2
1084,6b55cff68505871cddbba37afdc67857392861f07d8f78a0a3b326b099249ed9,08955c1811f2c1feae120e937089d6136ca29261fb12dfc4e53ab02774d9d14e,diagnostic,23,24,24,0.0,0,25,0,0
6080,9f8a39b998c04128bdf1e786fc658c515cd295a802191ad294647b7f451d677d,0899dc63ff91370d641e86cf4f54ed46516f64632fc4ff3dc495484005cad2f5,diagnostic,22,21,23,0.17391304347826086,4,20,4,0
1192,89afbb2f9ff44f96c7be92118c5af408f5085467c3d29ad2942ba52341c9664d,08a686801d707f93824c4e34a86e8a31cd29922f620cbb3f2fa60f5a4fdbae13,diagnostic,37,41,37,0.21621621621621623,8,30,12,4
6645,3be239c6cebc281d56204cfc6673fe648bc6d1b40eb9fb1e59554c201fafd2f1,08ae0b4b5417cf944e4584187feaf5a6317ccd6357c03c3623da542cc4414844,diagnostic,12,11,12,0.16666666666666666,2,11,2,0
2598,18c2b39e71c86478af27fda24202bf2005da518278bf9d6edf2430ce30189b66,08ba2f95f2f8733f40b8f4f51df5320e7dbc9bb319bdefa69feceb29117d2bb3,diagnostic,15,19,19,0.0,0,20,0,0
6575,3dba9d5065c58462dec53e55611c6f6589c243c1ccd5761c13a558532d764aad,08bb8835c1796177c0a8fb186d1810e3393d56c84cffb77ccee862c9cc0d2fcf,diagnostic,15,16,19,0.2631578947368421,5,15,5,0
2831,6983c5f98d512d490d82dc9abbfa8782aacfdacd84cf87c97385f357ca8d2640,08bd6ea65e3b0ac093b1c150892227acf7938c6e761db83d513ebd7327777398,diagnostic,20,18,21,0.42857142857142855,9,13,12,3
697,e1e7d4c7bd58d5da345b3a67ab9e65b16a675faddee6317e44703806d915ec79,08c0fa256f0ccd69c168902edecca55343e977b11540dfdc1b05aecbfa1313f1,diagnostic,11,15,15,0.0,0,16,0,0
2800,ec4008212ce034f3171f35a16499f6d8a5444f5f30e4659980698033eece3fce,08cf286446e83f599727211fb5ed0fbda00e6a3644c37fc775d8e65c6fa90ef3,diagnostic,18,19,19,0.0,0,20,0,0
4477,22c83547a1e89dc8cdff852fed6592fe9f813966d2824ca4480a68be55e16b06,08d37f2ddd25d23f738da95c68d941e927f568f54c642f08887fc6eee5e5fb37,diagnostic,27,33,36,0.4444444444444444,16,21,16,0
701,e80aebda9e348acfab2fb034971450e78c1c45a938f6092f09853e8a394bfd9e,08d743bfbf69a5cd9ce8a25e9b4dec0940ddc0971d9af6f8ffdc31e58049d60b,diagnostic,16,20,20,0.0,0,21,0,0
4074,9575a5e7155b38b6e95885fb1bcef1a70d3bd775a33aae0b0d7cd257f990c61a,08e2ef9ef6dc5bedfe9451a3a978f877ad94d058d1be777472064ae12a1bb661,reporting,15,18,18,0.05555555555555555,1,18,1,0
3466,1ae51e626c72e30e002897f99caf960a6dbe8d3fb8bc010742861c99521673da,08e850e35208fe919e5544066dace58f02dd1cd3ac6757fe2225c02dc57f675d,reporting,30,30,30,0.23333333333333334,7,24,10,3
1173,da9f4316fd9b8bcfd3b15d7db3d0d7ba7dea60db6adb7838a6e516df6cd1d609,08eef83941d8d5f87e1f003fc0a9c7db9693583b2614d50f837fccf47704928a,reporting,18,23,23,0.5217391304347826,12,12,12,0
3218,cdc41d55000944d0480bfefd01b236ff6ae613c7e0adad4499e30028c919e90d,08f8f0e05755856e8d983bcc6b7503136622861932bef3414b876e867b5f5238,reporting,20,27,26,0.15384615384615385,4,23,5,1
5419,814834e9737441c8b2adb719cededd41e3578e27071b3ed6fa1cc2a75fab683e,08fe89fe555466af9611ee8cbbc2433cd80d574d9904e548922dcb956a6f282a,reporting,17,21,22,0.18181818181818182,4,19,4,0
1277,d2fa1e1933040976fcd065dd143f57a35586003a549ff5486190a5288bf59727,0900a5a9f7bababc1704ec78d9aaf9d8fd3b76635f530df740579c4d1c71faa8,reporting,35,35,35,0.14285714285714285,5,31,6,1
2754,0c5628977545cb0bf436c43d50b4eb147e58874fecdd8122d6f20dd8ff739cfc,0912578991bb5aba3a3a1f9b21705a9bc92795e2a6bdcdf937277e010d5424c3,reporting,29,28,28,0.0,0,29,0,0
3533,98603a3fc6029bb7c41f9378e25c61017aaf8d2a7806f0a4455a4acc2c72bee8,091e95188e593db3e1d0240ab7cab7a3734178545aaed3d5793c526c0332e2c2,reporting,28,29,33,0.3939393939393939,13,21,14,1
1285,4901889e2f38de51a9168ce879a232661bf8c03f7c4bca2efb6db4d3c5dd57a8,09216e199ccd37a02d92e6a242c674ef8afe63ec001d759d696003666c8c3f75,reporting,20,18,21,0.42857142857142855,9,13,9,0
6551,ecb77aea352a40b2699f8e087ef21940584f22d7eb56985aac79d93c541cbf2f,093226d962ffdde84879712ed7d689625076473b40edd928ae1ee4c0c26ab936,reporting,19,21,26,0.34615384615384615,9,18,9,0
6224,b6db5b0f6ca3a38d1fec1f5e5ead000e26fd307bfe3f5f793e0ea5179949ae27,0934fb6cfb1bdec368ce271d3984083f08cbe74a2e9a4b632b81198a11663566,reporting,32,33,36,0.2222222222222222,8,29,8,0
2366,fe5645d46f7b08f99fb92bb802762dc4ee6ce8be7896398eb8d72329c2b71fe0,0935ec13520d2b88ddf7f69a189909df68ece5634679e8f6ac81a7e70b0a7b04,reporting,27,30,30,0.03333333333333333,1,30,2,1
460,a0649e7c4d0e385d1f44136e8ad5ddc5c47168ced62d68b396c4d92713c18c22,09494f33f6f39769b1e3f75dc5c15c68fcd33f0c23018e47e85ef1889fd609fe,reporting,30,35,35,0.0,0,36,0,0
5797,6521211dafda722e69dd8d43dd769d1e7f2aee48636511a757b493c066cd2bc3,0953ea64831542f32bb8af3897b3f83fe3fd6c8cd894d64f5c8e7b497961faac,reporting,26,31,29,0.034482758620689655,1,29,3,2
3126,57ab05b08263f531049540b16fbca87becabefeb24ebf793215c61980eaa1707,09572ea5432aa68bb2f55f3f483e7f1d2b037dddaa82e0a861e5c1a3278c8460,reporting,24,26,26,0.0,0,27,0,0
3404,2edd35390ec40f3b63c8bb0df14cd0f25ae83da7b628628a4ba8c56a183d3a3c,09594d354b07432860ef16a1e3907979c97eb80f785790782e6488865e0fcf05,reporting,19,19,18,0.2777777777777778,5,14,6,1
1875,b7aee4369732bbfbd7788b2fa220bac1c9bdd101d82f5c80523f09455e976429,0959da398f4f2292f288fbcf571b1f4244f18dddb03b9fa3fa58ac8639491e09,reporting,26,34,32,0.21875,7,26,9,2
3933,c26cd0b7772e91d1c08bf93166571bd2e078c37d67fbd2a2c26020f37ea72fb8,0966558bd4c12641d5241a29172ce1cc23baf64b5f45be583d62b844752739fa,reporting,24,30,30,0.0,0,31,0,0
1320,4bc6bdb5eba92015cdeac0491165e7b31f0d2317a5536bab04f14c43429aca6a,096995419b0d251268492822da6f5ed004c53d441991fbd1f778a70a9b2007c2,reporting,23,23,23,0.0,0,24,0,0
5140,ca946d628006a8950133b5d5b4fc52075a8599aed80622998856163c22deb5fb,09710015e827312ff797ae84456680df383cada177c619e34b6fef42050eecb6,reporting,22,23,23,0.0,0,24,0,0
1835,fc59b7e306e534b7f37b43fd80a43bdd0bfce8322a63f116855993b05a6dd4cb,097aaf477ed9741b260f6001d48213d5ead6823e33a9cbb2438b26b9b85b27c8,reporting,19,18,23,0.6956521739130435,16,8,16,0
4852,5e0ce4baa4f64c1b3e6964ae3d27fe8d267d8653a8b89cb7d161d2ddd1821119,097b08221bfd8b85720792858894b2f71dfeaaa1ea41e6f168ab70a211f3514b,reporting,27,30,33,0.3333333333333333,11,23,11,0
1523,c84c8d8148b43bf6efc9dc4f35555584e8263569dd4aa11386707f5d879ad003,0994303d17929dcb18b5ae3b591031ed4af05cb6ff48fa9056b4695d9d1e5aad,reporting,20,20,20,0.0,0,21,0,0
3265,c0e06623817cc6dead9d0ef4cb4a77a41b6997c7e10b2486925598a99f3d3b98,0998fb2b12b22584b033b20135bb43d26e89bf30d73dda8af0b8670ea31c2b12,reporting,26,25,23,0.08695652173913043,2,22,4,2
3456,813a3ab2a141752eaf54cd6f5091a7dadb74c23d52436542d8dcdab7fb3f7c28,09a2c42ca81848152fa0e66f71d5aa25d8b70b36336926080bc55deba6cbef44,reporting,32,32,37,0.2972972972972973,11,27,11,0
5511,2421b13bd28417a138e077d510c5b481581a0f6657e6e4919d4c15cc88bd1dba,09ac0951bb295f5b8c070ad227cf564d7054dba9daf2381e5dbefffbb0c61e69,reporting,17,17,16,0.4375,7,10,12,5
1317,703ce2aa1a9d4bde50d5e39447ea390f72e89552bc7eb32e6d7659e15c1db1ed,09bb657d30d07aac4d685af159a4d8f8f22d0f00edecb54f37422b19c4bd09f0,reporting,32,38,40,0.1,4,37,4,0
987,bd175530718f2d8d322944a94a90a094267e274527dda012a7bb0146d04b7de8,09cd53b9b35f3bcaffd53d5971f982bc031c66b91d8e36d4c07bb09d73c8c7bd,reporting,25,24,23,0.30434782608695654,7,17,8,1
6960,f99820d76f93b8a7a96ecdb4521287671272a7b5e1acd6181d2515ca9674e6d8,09cf5e6729f31a669518267ad8dabbf6aa5530847df867dd755b63b9b9b96797,reporting,19,23,19,0.15789473684210525,3,17,7,4
1189,60e15765533ea378c8f751fc20bbdd59b8b45326ba9abbe392ee58bb8c35d371,09d634e4664e7f6e3b920acc8659340d45e4fe40dcec0a449b4364c5d96587c3,reporting,16,14,18,0.3888888888888889,7,12,7,0
3878,424d1844469bfffe83ca3e8fc889f43c84f2e0a1a83ce34f67a437aa9a6f1967,09d9db4a995cb8a5ae49beba99519ebe49a4e01379da9088ae80c9445df34224,reporting,42,47,45,0.06666666666666667,3,43,5,2
6325,5f6203af58d63a45c347966eba862141b0b7eb168b795324d92eb8e54f6befb9,09dca2f9f9b86e08d7a08385e6dacaa62e630e44d3a0a992e97a501f01c8883c,reporting,35,42,43,0.20930232558139536,9,35,10,1
3534,de3cd7e21715ef441aa50c9b2335ce0951cee02f9f636edc1b443e2cdc5119ec,09fa2499ef45d30d33829af21e95649583a9839b3efe82b54a964a08c3c77193,reporting,29,30,31,0.12903225806451613,4,28,4,0
4093,4d862926ac25dfb07c168531f472b03887c7a3aefcb657683d5ad4825ccf89b4,0a01102190a6e049cb6c12fd67cc0541c01ed01799561247d5ee35692e8b0714,reporting,16,16,19,0.3157894736842105,6,14,6,0
5235,24f70d05f640faf9531bd157f890e386a313ad200360d46fc1792c45f2295997,0a04cda1b2a66ffb18d2870d7fe688580a923f9191040bf18f308247f13be97f,reporting,19,20,20,0.0,0,21,0,0
5840,9db8b5e061001235ce91d6d7135000fec10ec795754a6bb01b119296522083eb,0a0a04ee7cfdfe0c0a6f146a84f98a9e02268cafc2144acdd17b2c42afbd759c,reporting,32,33,33,0.0,0,34,0,0
1070,391a507c9d2a57e92eaeadd56f252513b423570f9d10666f27fa9c25c4117f74,0a0eb33a5a7b06a2d650196cd1721b66f2b8f96faf02710afde05c7ed02c8917,reporting,33,30,32,0.15625,5,28,5,0
1652,de964d49a859703654c3048e8b2664ac81292b9e787449d6b73ed7fc30135252,0a1c85f6d0c6c66c7a2ad4f9afb5a843d8c93d7eb0c672fb09567e3522df9ebf,reporting,13,14,14,0.0,0,15,0,0
1400,2f6ef03b76c67850ad46fb913e20fafd5b9f8c454ee562c2948641cfb9dc9841,0a22da4ae99e01f3e2e79eec46ccf9f150955682ae3d949df8a24695264c6f5e,reporting,17,17,17,0.35294117647058826,6,12,7,1
3952,47a7e5da3eeadd4652070f6d8ea4ddd2b25eb12c0de43fb4440aa2ce9fb1445b,0a315b929f34b96588e16bd863d6db68bd4c26e4338d1208b2a6704b90e79645,reporting,34,31,35,0.2571428571428571,9,27,9,0
6426,1303882d2550d0d84a7a4459050aa6bec7b13f5307ff400212fe4a34a0a6adef,0a3476e0e155e74b2faa21649e4551b7195a5170232a9e85943b58c7929e872f,reporting,13,15,15,0.0,0,16,0,0
651,333a6340d679f135f37ce8256c49b4c286ce0d36fd4b2eb0e8595e867cfaf810,0a3a831b3df7ec420b21288bdb4a0875aa0fe5e7b23f5d854aa20ada261461a2,reporting,25,25,25,0.0,0,26,0,0
3457,2c5aebc08fab08253f06ac707c4bdb493dd37d4c58394a6c29cfd53d919207ca,0a4c25c89417f8867d40442da5fb094f23c33dd169f38973c6e06955165752b8,reporting,32,35,35,0.0,0,36,0,0
1880,4d0d533400c2f436df2490c926d66760021db80eabb5b3d44fffba32b3ac24b2,0a532885befc6e80400a61202137daa3d4120fe80c4d237bfff1420f479a6acf,reporting,22,21,21,0.0,0,22,0,0
4574,18f0c05989b2d061e84fddd7f27060c2eb5283efd9fdfb5e1d4e6e1df8483640,0a6165f9bf87556c1b1313bca60db9db7aa109473f103dde1cde42ed2ada176a,reporting,32,36,36,0.05555555555555555,2,35,3,1
51,27c4897ce04fdb81cc9f41145ffd480a517c2b2f856732c18bf731916c1cc6b9,0a65670c06c236307bd35941852f30577f14e554942ca69272b5ecd44df5e4cc,reporting,26,27,27,0.0,0,28,0,0
1195,cb9c4cf3e7936bcba684bedc9ad88ce999e2b880f9738c19bf25ddda0d44e099,0a685547931b3e8c27b9de58da7eac43cb8494588469d31e83d15e0c5d14d182,reporting,16,12,13,0.23076923076923078,3,11,3,0
4339,d07e09e1efaa6937e76fbaebc3c626b9b38f585b2bc3e03f39f325436609cbb6,0a6ba6e968c5065f6bf448b92b7420de0185dcbc0a66905aad41a9a9d217a96e,reporting,23,25,28,0.32142857142857145,9,20,13,4
6301,5b6a3b5720c0dce1a6486389f3e3da85530eb4f0ca0e8fdaa675ed89cd42e67b,0a73090f2c70ec91d4d2e6a8bee8401cb50f02951696153f2e36bd96d6039f76,reporting,24,19,20,0.25,5,16,6,1
5992,6d9c07c774a0e0c657648adeb0cc6ea93930a1b22fda07b50ab20e97cee896a6,0a7a34599c5f08fa11e465c13d16be085d64a38a9d6a506e44ab81dc696723c9,reporting,30,33,34,0.08823529411764706,3,32,4,1
1527,768397aff2933fc8619552c867e1d879d65b73cc67329a63ff803d0892177a41,0a82315c6c3bdbbc434f9a566203092240c297bb037e59d7c03153358673f154,reporting,37,36,37,0.2702702702702703,10,28,10,0
275,02dd5d50e50a85ee2c1246e8366f7ab316fb2faaaf497154e62b2510827bab86,0a83fa5c3c3df8a90f9ed9be855b61eff47831ad63282927bb479d1d416353ec,reporting,23,24,25,0.08,2,24,2,0
5145,e55c349103e19d8a3908985dd3398cdf0122f36ae6ee6a7f34bf17d4020cef7b,0a9242af2f5299f8a41eb3c7d10e8bf9d64e0f5c4bcf2ad778166502472313ad,reporting,28,32,32,0.0,0,33,0,0
5363,276d7cf74144acdc425b4dc05bb6ffda8c540237e121a22e2e87b3d1ad392b1e,0a9318dd249326143c5ea98f000a5f6a4abe0d9f185e777c5528fc5131d10109,reporting,40,51,52,0.038461538461538464,2,51,2,0
190,6a12b064b5435acf08c468c5ca7f0cce2c83cc28564dc1df7b5eb475a8ccd4df,0a97bfd1e5e88439a2a4774b07c571df9d8e144b1656bf528e7fdaeafd502d11,reporting,11,15,17,0.29411764705882354,5,13,5,0
3263,eda568cae9f5ad7ce95d5c3abbacd781fce91976fb97ea9c03ada054fc408c5c,0aafdcabbe6939ae353912bc078e292d8b7551d5d53c8999f83b02246a86c3b9,reporting,22,19,19,0.3157894736842105,6,14,6,0
2120,1cafdcea3150c94bc918429cac6c0ac965d3a8cb686a22391b282865d42dbe97,0ab9d2ec2b673ad4de855f206520fbc47181410aa9c10a63b6584c40e9c80655,reporting,19,18,18,0.0,0,19,0,0
6697,6dbca6b3f49dbf57264884ab8dfe909def572e9b53e94967f7d256b6b6ee25bc,0ac66f5e0cd9efe3ce435270e3f1b06b287b453cfaa25c9235b7472e3d3fe52d,reporting,37,37,38,0.07894736842105263,3,36,3,0
632,9e25bac0f7344758c45e92556e5c5b26e96a0c53d09ed99be4178de115c268da,0ac6a83651c6db8151194150fcef852b13bbfb96fdeeaf96fed8d1d165d64ebb,reporting,15,21,22,0.09090909090909091,2,21,2,0
652,78b1badda79e4de8c83036b4d5d8f67dee772652961eb2c79f2f3cf377d2f0f3,0ac80f7c6f9c682553da165c760de46de2a6ebb63a9b11440c2fc11261c78bba,reporting,27,24,24,0.08333333333333333,2,23,2,0
861,043380008158b237db308ec1ab3ec7dd9e3601637c1a8b6518d577a890218807,0ad3fc466c32ba1b749aae9f2253b3a1255fe60b395403def42d3f8fa7bc0fbd,reporting,21,22,28,0.35714285714285715,10,19,10,0
4685,d012c4984a432dd8c690769a5b015c54081957bd06f8e4000501a306237aa191,0ae975cc617e6bdd71b8cea972d69b9bd505d79ea48a5c9da3fa6b8bcc7c3b91,reporting,38,36,36,0.0,0,37,0,0
2666,0e7bd4f1a732cd732c115f3013ed3f0738cdb868e4d14000fe49eea2f127aa3c,0aea5671085d80f3eb2183e302e81331472f929f3db014c01e59bc01c9e4eafb,reporting,16,15,15,0.0,0,16,0,0
2918,d492e0c4377f6fdd3a383b876feda2fa6d4a7ff060da1cb3d01a6c1cc517c676,0aedc5b4e79e69457a81e1e3ec23dbe4f350eaea4f643f6f6a8c0a4197611ce9,reporting,36,38,41,0.07317073170731707,3,39,3,0
5317,e1b55a642bf3cb3f8f09e03e6cef43087f90edba43bd93dc40e0db717b340795,0af0069fa67ce1a2ff02f7b7c282a8ae44506287639c5db7690041e8b903520d,reporting,17,19,21,0.2857142857142857,6,16,6,0
6510,52a7ac80dd153fbe64c9830de9186de4b188ad2c4cf0d708dc3a475b66eafa85,0afc3c71bcd970f5c68a68b014f9de95384d878ce58a84a13aa68d8d316c9091,reporting,24,26,35,0.5428571428571428,19,17,20,1
5055,827274f34d9c4b9c4985d018020399fbd165b87b7e22403eea613adcec15e5f8,0b017d88fa8438f67037ff1715e767b522f9d51bc5971e14970c393c70c7f723,reporting,21,21,21,0.0,0,22,0,0
1774,1197af9933f664645b27f180864b67def1de0a560a42a5516353c5b11852a64a,0b08d629a27111988958f95f0d61afbd049aa26eefa677d045ba2e7e1236e5b3,reporting,15,17,20,0.4,8,13,8,0
4428,901524c613c8f1e480bd3d60d0c7227eb96d8b9f823a55b1d72f1df6894f3340,0b0917680bec3a10a6385e90ee043e14d293ac1e16a3bfcb95ea2eef3f7090d5,reporting,17,18,18,0.05555555555555555,1,18,1,0
4643,eb4794565946f85bdfe44a31b7b8e84bd453a6d86a1462f4c965f474c1656c29,0b09ee98e5c7e09cc2eded108fc69202229feb24b603e6a45555020e54e4714f,reporting,20,26,26,0.11538461538461539,3,24,3,0
2680,98c577d72201cdcf8533c5b8b7d44411a58fb0c37bfc55f840056b5fa5e9c5ff,0b1e8a510d662547d6f38e63d7d83e9b5dcdd415c1267bcd5a0dae595c2ceb92,reporting,30,29,29,0.0,0,30,0,0
5872,67ad1854f89bb07b5d26dee5d8966326738d30015608386f03813d6dc739a725,0b29a6a5a3cc6a6099ab97128166c4db72050c6c6cdfa6b7b738d3c3231c009b,reporting,20,27,22,0.18181818181818182,4,19,10,6
6474,f1f8528ee9386c83206f40ac4c6b9c27b1134d3d274a4e4a1174cec79d4df683,0b2eaf7f44bd0474b3fbf0197ff61e581e79b422c35e627f1b93394f2f095b4d,reporting,13,17,17,0.17647058823529413,3,15,4,1
4586,1dcaf38cef92953ac2afc0630f3fcf0f176ac399e60ae4970a9a3cce2e571edc,0b36862e5574e2b237ebd7446a6d8246a3158c114755d301831a75c31bce4b26,reporting,15,16,16,0.0,0,17,0,0
3182,41f70aadfd09f1e3793187a40b39ca341606a1d1d6d8a7a5174d9e5c39944e71,0b37705b85c9a4d7a10b1ecd35441cb208761ba28516823bbb9d4d9f24f3f539,reporting,16,18,18,0.1111111111111111,2,17,3,1
1231,fa594e7c61f73ad44ce48a8e52ff9c5a449f365294183025b18a599505f1bcfa,0b3f05c2f00de9ce1b88eb22f4a20f99c9717b08ff321a0c14c93fbab579beec,reporting,23,24,24,0.3333333333333333,8,17,10,2
6051,65c3effe791e42070bce252a919d7b32614b56c7f45bcdba33717992367f63a1,0b4a1d1c491a84ab93ca8f882ec5bbd11c5414a2849c64ec91b4877f83bc1caa,reporting,14,15,15,0.0,0,16,0,0
1850,412a7bf1d9ab41a4e3725b1cb45c84c7de63a3b4c0bf44f2f9589e869f72d7ec,0b576f3cbe1407c13108d4635561e71915f321e3e1971b741e7016714a99c2af,reporting,12,14,12,0.8333333333333334,10,3,12,2
5417,61b021d52dba17d48e31a9bbb023bba0384e2202ca8215efac10ed68d0d8d399,0b580175dca8ca274aa0996232c5920fd3751e11e5a001fade277d343dba28b4,reporting,20,29,29,0.3103448275862069,9,21,10,1
6008,d50c294d78ca638ca71b795c32ae8792c146131421ebe1285bb87843af95b71e,0b5a2f9f6bee7acfcd9c72e7ed575c147df7104a8c4811e783c481483ece7c09,reporting,20,23,25,0.16,4,22,4,0
1056,7b4e0a9ba7dd1ae54b5ea0545ce68d9365afaa8d5fab92783a67bf98b6511e98,0b5a4ee0c8961ba0a90715ae055d109bca39e69644eeb7881184d4fb2bec9738,reporting,20,21,21,0.0,0,22,0,0
2292,db26dd6a3997ba3ae6f5a8e731e6ed096cb29ac9fe851f0df8fd09de36d1e499,0b5e2d7f89c18b3bf43e93b028b4f5bdbd243a4d7019bd042de5d8ff2b24923f,reporting,12,12,12,0.0,0,13,0,0
4783,38cc0503269e2eabba3db9aa536139de2a30181a30b1ad6d0c3ca042df7489cc,0b64b696b04272fe22975fef8cba38b8f73fb65d5ad2f560726667d9af6c46fd,reporting,31,28,28,0.42857142857142855,12,17,19,7
489,daa04f38e10234a43a9856550baca1bd933590e07347bf99d14eeb3ddf4515d0,0b7bd7cb282dea84e617f2becefb850e2900f456ed82884422004efbe959f367,reporting,23,24,23,0.08695652173913043,2,22,4,2
742,eb7bbfcb1d8d269baca3e0f11ba064e3803718e0aeb967701d5e109b61855411,0b7cbebc5e628610a84f04500ff0eef51e48d71b200b879f137eeec4a9113907,reporting,11,15,16,0.0625,1,16,1,0
2180,ceb68801a839bb53e4eb62fa17dda1491e5e1bdf1cf84dfbf110ae4bd6573b9d,0b8198114f4b66b00522f228fc4cc4424bcca0c9246dd0f8730f8bc9a47cdc52,reporting,17,17,17,0.0,0,18,0,0
2968,d5e1be1587968f0ee5d897d735d4fb11a25e917efaab2972a00d6511b3d38eaf,0b8d628991d7f8ec845665f26e67b34a2da234031608973137d62c4c7bcb21fa,reporting,16,15,15,0.0,0,16,0,0
5796,25833975ef16218a2ff5efd08b8122039406ede168278d0dbe9c1dd18f2216f4,0b90cc0048c3138eb6c8d91dbfaaba08df4687be14d692e4b883956e5d725fda,reporting,13,15,15,0.0,0,16,0,0
3300,fc748a8c77ea45c50f01917f1afd9b9645ba6798481dfc87f594c71c35820411,0b9e9123db95436d896dd1f9832aeb7ef9b3a45f5b459b33146dffc1c295a113,reporting,16,17,17,0.0,0,18,0,0
6306,83f5ba3ea3f1ed6a99b107fdac9499d494a95fef3d11d55a3083ba5bdeff707d,0ba9d022a3853654a6e31feaa5df9cc8f9decfe55bfac5514a4e7b59cd50c734,reporting,23,30,30,0.0,0,31,0,0
3697,246d4bbdd25d881bedc4176e5e7914606625ab3e81866587ce9c42f1c83b61bf,0bae8aa98270ad299b0e72802ddc280980519c75c814b37e9190e1982b8cc44f,reporting,15,18,18,0.2222222222222222,4,15,4,0
290,aea0d73672903c2aaa461c139119ff18207c764f759e56cc3e15d89ae30680cc,0bb353610bde269f1f254d9faa712f3237eab44ce6c36f2f0b08e878222c2fb4,reporting,22,20,25,0.32,8,18,8,0
1851,bee87050c3d1b43a545281c6c479f1015fbd35efa3ca0100190a0686c33bd4f2,0bb6355e5e7ccbfb433c024720a09c95cc187fdf2e4b53504dfcbad6fcabee52,reporting,30,29,29,0.0,0,30,0,0
6066,41ed5c76d8cdc3a6311db4664832e4678f8f2c05304d66457f8fc72d11e38541,0bba6c4e0fa5fd75a5a4621219ccad3562df258ff2444f15711946088d72d5d4,reporting,33,29,34,0.4117647058823529,14,21,14,0
3022,19495aadb44d1007c22c8c03ff578e68da39597f9f7f45b4f297f483b7f7e695,0bc0e11dbf00dcaf4ed250045df9e09d362967b12340749afe75d1ff03e36386,reporting,21,24,24,0.0,0,25,0,0
5282,04f19661498fdf3862bd03ee36813bee2ee412ef5f7f4253bf795084a05231bf,0bc4ab80e07383d1db7039aaab0d78f0ef1fd087198b1688167673a62b6350a9,reporting,28,32,35,0.5714285714285714,20,16,24,4
2601,ee0eb411e30b0c7147470bd99c26d718233c124016b70ab3f3af7e382f1f190c,0bc70d0a5b57274c0bc4102de584a29898dd3ba69d82ae1aaec433196cd4aec6,reporting,16,14,14,0.14285714285714285,2,13,2,0
1041,81b2d49fe0eeece58443e70229492b8d7af52ebc3e584be818e3de77abc816e0,0bcb719bfb894b83369eebeab25e34f6f5fe6179a2e9dbf890e6add007c01788,reporting,21,20,20,0.0,0,21,0,0
2005,42590612f6e88389eb8ba2881c48cdb7455c5e4a64ca5e2f65b8d63670d4d0d6,0bd3baeea990d37f3785a2cbc9fc921985025e3bf3f52b11f45a784e936355a0,reporting,16,20,20,0.0,0,21,0,0
972,0f23fae6ba028df61b72e42257f5149db49d3b0ff782a2a14dbc6c131b1e1ae4,0bd407e70dffada898593f2e5485eba8bd30e1c2d73333de809171db27a145e3,reporting,18,18,16,0.375,6,11,10,4
6843,5c59ea30ebf5b63688a010e1f6c82e71048c3cee78aafdacda34e0aed583c009,0bdbdff7f1d8a36a5a2676420707ff5692e2296f6193686b8de01dce21f1a3ed,reporting,16,16,22,0.45454545454545453,10,13,10,0
1944,cb188bc271ab04ad61194b834539cde7c3cd05c7dbd23306ef3bdb4ed45c16e3,0be9dbdcc16a9ee9c4595cea11ff2c107b400f34ce117cdd599ad0bf9335a8c3,reporting,34,31,29,0.1724137931034483,5,25,7,2
2193,b9c2f484d6cd8140e73db2a23654088d399edcdcb2c1e08dc7862a05c1748b8e,0bf43aa310894fbf275db530d672ddfc1b48085d4ea3c22e23deb0912a255b4a,reporting,13,9,11,0.18181818181818182,2,10,2,0
6565,5ae79dec79ecdd3f3f705dbf7cb5e2cb402abf11d7b1d2a9999ec561a3cc2e2e,0bfd34566b18aa3636f74d1583da33f82a17ba5eddf0ee63a7af3833fe9799b5,reporting,14,11,19,0.5789473684210527,11,9,11,0
1582,a3918f4af7dda5d1ce0ef8a350a0a914c14cc1ca3d321e26fb817f203f7e9144,0c01265d628d1c31020f52af6b7e258313143a6c0e2d21cfaf577dcdab585f56,reporting,19,18,19,0.21052631578947367,4,16,4,0
1301,b0b08fc2f7547c560eb68cc077bd4ab51559ea623c923e2022b56bae219891aa,0c0e9f452751d6538eadac413b15c058af7fd79501467035fb3af8dcc74997cd,reporting,28,32,32,0.0,0,33,0,0
6958,bbe92a1d01ebdf179eb589e94585492c125c6e22e9c31f9e8381acaaa7646159,0c112cbdaa7c482cb80e48091d76c17915df71372caf275823489872fbe7ef5f,reporting,39,44,54,0.48148148148148145,26,29,26,0
1035,676ec591f4ccf4400d01f340e254f2e274b3232320bfd38f8d60d570edff404d,0c139d6ae7804643fac640ac2f9b55ff4439bc9e86bb6d8677b26e7b4f61caa6,reporting,30,36,36,0.0,0,37,0,0
